DATE,SP500,NASDAQCOM,DJIA,RU2000PR,DEXJPUS,DEXUSEU,DEXCHUS,DEXMXUS,DEXUSAL,VIXCLS,USDONTD156N,USD1MTD156N,USD3MTD156N,USD12MD156N,BAMLHYH0A0HYM2TRIV,BAMLCC0A1AAATRIV,GOLDAMGBD228NLBM,DCOILWTICO
2017-12-04,2639.44,6775.37,24290.05,3808.43,112.8,0.8440243079000674,6.6185,18.6575,1.3161358252171624,11.68,1.1825,1.39181,1.5084899999999999,1.9816900000000002,1260.25,632.39,1279.1,57.48
2017-12-05,2629.57,6762.21,24180.64,3769.53,112.76,0.8460236886632826,6.617,18.715,1.3147515119642386,11.33,1.1825,1.40319,1.51532,1.9895,1260.43,634.62,1275.9,57.66
2017-12-06,2629.27,6776.38,24140.91,3749.95,112.32,0.848320325755005,6.6136,18.8895,1.3218770654329148,11.02,1.1825,1.40688,1.52263,1.98825,1259.2,635.11,1268.55,55.79
2017-12-07,2636.98,6812.84,24211.48,3778.75,112.7,0.8481764206955046,6.6173,18.9365,1.3287270794578794,10.16,1.1825,1.43185,1.53606,1.99731,1258.64,631.45,1256.8,56.5
2017-12-08,2651.5,6840.08,24329.16,3781.87,113.55,0.8502678343678259,6.6199,18.956,1.3320900492873318,9.58,1.1825,1.44438,1.5487799999999998,2.01075,1259.09,631.43,1245.85,57.15
2017-12-11,2659.99,6875.08,24386.03,3777.19,113.34,0.8473140145738011,6.6175,18.965,1.3262599469496021,9.34,1.1825,1.45951,1.5634700000000001,2.01356,1259.91,632.31,1251.4,57.84
2017-12-12,2664.11,6862.32,24504.8,3767.93,113.62,0.8528784648187633,6.621,19.184,1.3245033112582782,9.92,1.1825,1.47195,1.57352,2.02825,1260.92,631.93,1243.4,57.12
2017-12-13,2662.85,6875.8,24585.43,3788.63,113.19,0.8501955449753444,6.6171,19.14,1.314924391847469,10.18,1.1825,1.4770299999999998,1.58849,2.03856,1260.53,635.35,1241.6,56.59
2017-12-14,2652.01,6856.53,24508.66,3745.15,112.56,0.8490405841399219,6.6091,19.103,1.3034410844629822,10.49,1.4275,1.49078,1.6004200000000002,2.04263,1259.77,636.83,1255.6,57.0
2017-12-15,2675.81,6936.58,24651.74,3803.49,112.68,0.8490405841399219,6.6088,19.116,1.3078733978550878,9.42,1.43313,1.495,1.61331,2.04763,1259.34,637.62,1257.25,57.29
2017-12-18,2690.16,6994.76,24792.2,3849.47,112.4,0.8471704506946799,6.6088,19.0335,1.3029315960912053,9.53,1.43313,1.5011299999999999,1.62548,2.05825,1259.59,634.69,1258.65,57.17
2017-12-19,2681.47,6963.85,24754.75,3819.21,112.98,0.845880561664693,6.6088,19.215,1.3068478829064296,10.03,1.43313,1.5111299999999999,1.6420299999999999,2.06888,1259.42,630.46,1263.1,57.49
2017-12-20,2679.25,6960.96,24726.65,3827.48,113.29,0.8416799932665601,6.5771,19.213,1.3032712107389548,9.72,1.43438,1.53488,1.65793,2.08366,1259.12,627.71,1265.95,58.09
2017-12-21,2684.57,6965.36,24782.29,3844.95,113.42,0.8423180592991913,6.5833,19.3825,1.2981955082435415,9.62,1.43438,1.55213,1.6746400000000001,2.09091,1259.66,630.6,1265.85,58.34
2017-12-22,2683.34,6959.96,24754.06,3834.56,113.3,0.8446659346228567,6.575,19.5905,1.2965123816932451,9.9,1.43438,1.56375,1.68577,2.10216,1259.71,630.42,1268.05,58.25
2017-12-25,2683.34,6959.96,24754.06,3834.56,113.3,0.8446659346228567,6.575,19.5905,1.2965123816932451,9.9,1.43438,1.56375,1.68577,2.10216,1259.71,630.42,1268.05,58.25
2017-12-26,2680.5,6936.25,24746.21,3837.79,113.2,0.8426729586247577,6.5429,19.7325,1.2939958592132506,10.25,1.43438,1.56375,1.68577,2.10216,1260.24,632.23,1268.05,59.55
2017-12-27,2682.62,6939.34,24774.3,3837.07,113.28,0.8401949252226517,6.556,19.7245,1.2866700977869274,10.47,1.435,1.569,1.6933900000000002,2.11063,1261.12,636.33,1285.4,59.67
2017-12-28,2687.54,6950.16,24837.51,3849.47,112.85,0.8366800535475234,6.5322,19.716,1.2832028743744386,10.18,1.4375,1.56775,1.69465,2.1063400000000003,1262.01,635.81,1291.6,59.84
2017-12-29,2673.61,6903.39,24719.22,3816.13,112.69,0.8318083513558476,6.5063,19.6395,1.2795905310300704,11.04,1.42875,1.56425,1.69428,2.10697,1262.02,636.9,1296.5,60.46
2018-01-01,2673.61,6903.39,24719.22,3816.13,112.69,0.8318083513558476,6.5063,19.6395,1.2795905310300704,11.04,1.42875,1.56425,1.69428,2.10697,1262.02,636.9,1296.5,60.46
2018-01-02,2695.81,7006.9,24824.01,3852.17,112.18,0.8298755186721991,6.491,19.484,1.278118609406953,9.77,1.4375,1.56175,1.6969299999999998,2.10933,1263.88,632.18,1312.8,60.37
2018-01-03,2713.06,7065.53,24922.68,3858.54,112.28,0.8312551953449708,6.501,19.368,1.2755102040816326,9.15,1.43875,1.5568799999999998,1.69593,2.11782,1267.47,633.27,1314.6,61.61
2018-01-04,2723.99,7077.91,25075.13,3866.37,112.78,0.8289124668435014,6.4915,19.254,1.2729124236252547,9.22,1.4375,1.555,1.7038099999999998,2.1383400000000004,1270.99,632.89,1313.7,61.98
2018-01-05,2743.15,7136.56,25295.87,3877.02,113.18,0.8306337735692333,6.4875,19.2392,1.272426517368622,9.22,1.4375,1.5525,1.70393,2.14953,1272.34,631.87,1317.9,61.49
2018-01-08,2747.71,7157.39,25283.0,3881.49,113.08,0.8352125615969264,6.497,19.22,1.2758356723653992,9.52,1.4375,1.55375,1.70802,2.15075,1273.07,631.91,1318.8,61.73
2018-01-09,2751.29,7163.58,25385.8,3877.24,112.57,0.8387854386847845,6.5263,19.306,1.2784454103809768,10.08,1.4375,1.55375,1.7045700000000001,2.14633,1272.93,628.37,1314.95,62.92
2018-01-10,2748.23,7153.57,25369.13,3876.5,111.48,0.8362602441879913,6.5055,19.229,1.2753475322025252,9.82,1.43625,1.55375,1.70911,2.15552,1269.79,628.75,1321.65,63.6
2018-01-11,2767.56,7211.78,25574.73,3943.57,111.35,0.8309098462816784,6.4956,19.3245,1.2682308180088777,9.88,1.4375,1.55945,1.72019,2.1640599999999997,1271.23,631.05,1319.85,63.81
2018-01-12,2786.24,7261.06,25803.19,3956.45,111.23,0.8244023083264632,6.4607,19.0535,1.26806999746386,10.16,1.4375,1.5594700000000001,1.7215200000000002,2.17313,1271.48,631.81,1332.9,64.22
2018-01-15,2786.24,7261.06,25803.19,3956.45,111.23,0.8244023083264632,6.4607,19.0535,1.26806999746386,10.16,1.4375,1.5561399999999999,1.73133,2.1886900000000002,1272.13,631.97,1343.0,64.22
2018-01-16,2776.42,7223.69,25792.86,3909.23,110.74,0.8167265599477296,6.4395,18.86,1.2565971349585323,11.66,1.43875,1.55613,1.7340799999999998,2.19563,1272.77,632.31,1334.95,63.82
2018-01-17,2802.56,7298.28,26115.65,3943.25,110.81,0.8177283506419167,6.433,18.628,1.2528188423953897,11.91,1.4375,1.5575,1.73918,2.21438,1272.08,630.87,1337.35,63.92
2018-01-18,2798.03,7296.05,26017.81,3918.57,110.88,0.8171269815329302,6.4175,18.6545,1.2510947078693857,12.22,1.4375,1.56118,1.7447,2.2275,1270.71,628.82,1329.75,63.96
2018-01-19,2810.3,7336.38,26071.72,3970.51,110.56,0.8171269815329302,6.399,18.587,1.249843769528809,11.27,1.4375,1.56128,1.74447,2.2275,1269.95,626.59,1335.8,63.38
2018-01-22,2832.97,7408.03,26214.6,3989.24,111.15,0.8176614881439084,6.4035,18.7425,1.249375312343828,11.03,1.4375,1.5601399999999999,1.7413,2.22781,1270.75,625.13,1334.15,63.66
2018-01-23,2839.13,7460.29,26210.81,4003.01,110.46,0.8145312372729494,6.4,18.7665,1.25250501002004,11.1,1.4375,1.56135,1.7452,2.2246900000000003,1272.81,626.98,1337.1,64.45
2018-01-24,2837.54,7415.06,26252.12,3975.44,109.15,0.8071025020177562,6.365,18.5315,1.239771881973717,11.47,1.4375,1.5613700000000001,1.75246,2.23063,1273.36,625.47,1350.5,65.69
2018-01-25,2839.25,7411.16,26392.79,3980.55,108.7,0.800768737988469,6.3189,18.488,1.2362467548522686,11.58,1.43813,1.56693,1.7603099999999998,2.24063,1273.64,628.62,1360.25,65.62
2018-01-26,2872.87,7505.77,26616.71,3996.43,108.38,0.8050233456770246,6.3199,18.508,1.2338062924120914,11.08,1.43813,1.56777,1.7669,2.24594,1274.02,627.28,1354.35,66.27
2018-01-29,2853.53,7466.51,26439.48,3971.7,109.12,0.8095854922279793,6.3328,18.5875,1.2362467548522686,13.84,1.4393799999999999,1.57345,1.77225,2.2640599999999997,1272.48,626.28,1348.4,65.71
2018-01-30,2822.43,7402.48,26076.89,3933.7,108.9,0.8071025020177562,6.3199,18.695,1.2382367508667658,14.79,1.4393799999999999,1.5747,1.7734,2.26313,1268.73,623.85,1345.7,64.64
2018-01-31,2823.81,7411.48,26149.39,3914.23,109.31,0.804634695848085,6.2841,18.6215,1.2393109431156277,13.54,1.4393799999999999,1.5797,1.77777,2.26671,1270.29,625.38,1343.35,64.82
2018-02-01,2821.98,7385.86,26186.71,3926.36,109.5,0.801153661272232,6.2969,18.36,1.2456402590931739,13.47,1.44375,1.57946,1.78698,2.29278,1268.84,623.44,1341.1,65.92
2018-02-02,2762.13,7240.95,25520.96,3845.36,110.4,0.8034709946970915,6.2984,18.5465,1.261193088661874,17.31,1.44375,1.5795700000000001,1.78902,2.29051,1264.47,618.46,1345.0,65.5
2018-02-05,2648.94,6967.53,24345.75,3705.73,110.09,0.8052826542116283,6.285,18.5925,1.2616704516780217,37.32,1.4393799999999999,1.58007,1.79345,2.2930900000000003,1261.66,620.51,1337.1,64.18
2018-02-06,2695.14,7115.88,24912.77,3745.69,109.18,0.80768920119538,6.283,18.694,1.2695188523549576,29.98,1.43875,1.57926,1.7907,2.27825,1257.17,620.73,1344.65,63.48
2018-02-07,2681.66,7051.98,24893.35,3747.68,109.53,0.814265939255761,6.2649,18.645,1.2751849018107626,27.73,1.43875,1.57932,1.7998900000000002,2.28588,1261.24,617.31,1328.5,61.91
2018-02-08,2581.0,6777.16,23860.46,3637.9,109.0,0.8171269815329302,6.3222,18.901,1.2838618564642443,33.46,1.43875,1.58077,1.8105,2.29809,1254.88,615.84,1311.05,61.3
2018-02-09,2619.55,6874.49,24190.9,3672.8,108.44,0.8179290037624735,6.2966,18.8815,1.2805736970162631,29.06,1.44,1.5832,1.82,2.3134900000000003,1246.45,614.44,1316.05,59.2
2018-02-12,2656.0,6981.96,24601.27,3705.46,108.72,0.8151952392598028,6.325,18.64,1.2761613067891782,25.61,1.4425,1.5875,1.83338,2.31906,1250.54,613.81,1321.7,59.41
2018-02-13,2662.94,7013.51,24640.45,3715.33,107.59,0.8088651621774651,6.338,18.6325,1.2727504136438845,24.97,1.44375,1.5875,1.83875,2.32688,1247.17,612.84,1329.4,59.33
2018-02-14,2698.63,7143.62,24893.49,3782.79,107.0,0.8067118425298483,6.3438,18.6035,1.2701638511367968,19.26,1.44375,1.5881299999999998,1.85,2.3384400000000003,1246.97,609.96,1330.75,60.7
2018-02-15,2731.2,7256.43,25200.37,3820.32,106.36,0.801153661272232,6.3438,18.5195,1.2639029322548028,19.13,1.44375,1.59,1.8725,2.38125,1253.04,612.67,1353.7,61.48
2018-02-16,2732.22,7239.47,25219.38,3836.11,106.1,0.8037293039704227,6.3438,18.478,1.2618296529968454,19.46,1.445,1.59375,1.88494,2.39063,1256.91,613.54,1358.6,61.89
2018-02-19,2732.22,7239.47,25219.38,3836.11,106.1,0.8037293039704227,6.3438,18.478,1.2618296529968454,19.46,1.445,1.5956299999999999,1.8921299999999999,2.39813,1257.56,613.71,1347.4,61.89
2018-02-20,2716.26,7234.31,24964.75,3802.42,107.23,0.8098477486232589,6.3351,18.639,1.2653422750854106,20.6,1.445,1.5956299999999999,1.9039400000000002,2.40844,1258.05,612.53,1337.4,61.91
